event_id,doc_id,sent_id,event_type,trigger_word,agent,agent_key,patient,patient_key,location,time_expr,time_value,time_granularity,time_method,time_confidence,sort_key,dct,negated,confidence,sentence
wn-0071:5:125,wn-0071,5,delay,delayed,NASA,ORG:NASA,the next Shuttle flight,,,next year,2006,year,relative_unit,0.85,2006-01-01,2005-08-19,False,0.75,NASA delayed the next Shuttle flight until next year so their engineers have time to address the foam problem that occurred during the most recent flight.
wn-0071:6:157,wn-0071,6,launch,launch,,,,,,,2005-08-19,day,dct_fallback,0.25,2005-08-19,2005-08-19,False,0.5,"A rushed timetable for the previous launch has been criticised as a major contributing factor to the ""same behavioral problems that contributed to the Columbia tragedy,"" an AP story stated."
wn-0073:0:2,wn-0073,0,discovery,discovered,Astronomers,,,,,the past 25 years,P25Y,duration,duration,0.8,,2005-09-07,False,0.6,"Astronomers have discovered that Saturn's D ring, the innermost of Saturn's 15 rings, has grown dimmer in the past 25 years and sections have moved up to 125 miles inward toward the planet."
wn-0073:1:39,wn-0073,1,discovery,discovery,,,,,,1981,1981,year,year,0.9,1981-01-01,2005-09-07,False,0.55,"This discovery was made after astronomers compiled results predominantly from the Voyager 2 spacecraft, which passed Saturn in 1981, and the Cassini-Huygens probe which entered Saturn's orbit last year."
wn-0073:2:77,wn-0073,2,discovery,found,,,Other rings,,,,2005-09-07,day,dct_fallback,0.25,2005-09-07,2005-09-07,False,0.6,Other rings were found to be rotating slower than had previously been estimated with computer models.
wn-0073:3:94,wn-0073,3,discovery,discovered,,,It,,,,2005-09-07,day,dct_fallback,0.25,2005-09-07,2005-09-07,False,0.6,It was also discovered that the matter composing the rings is of far more widely varying temperatures than had been expected.
wn-0073:5:164,wn-0073,5,discovery,observed,Galileo,PRODUCT:Galileo,The rings,,,1610,,vague,no_pattern,0.1,,2005-09-07,False,0.75,"The rings, which are now iconic to Saturn, and known to be common to all Jovian planets in general, were first observed in 1610 by Galileo."
wn-0073:7:221,wn-0073,7,discovery,discoveries,,,,,,Monday,2005-09-05,day,relative_weekday,0.7,2005-09-05,2005-09-07,False,0.55,"This, and other Cassini-related discoveries, were discussed at a meeting of the American Astronomical Society's division of planetary sciences on Monday."
wn-0074:0:4,wn-0074,0,delay,delay,,,,,,at least the fall of 2006,2006,year,year,0.9,2006-01-01,2005-09-09,False,0.55,"There will be a delay in future Shuttle flights until at least the fall of 2006, due to damaged NASA facilities that house and manufacture parts for the Shuttle program."
wn-0074:2:109,wn-0074,2,launch,launches,,,Shuttle,ORG:Shuttle,,,2005-09-09,day,dct_fallback,0.25,2005-09-09,2005-09-09,False,0.7,The Michoud New Orleans facility is the primary manufacturing facility for the external fuel tanks that are used on Shuttle launches.
wn-0074:4:156,wn-0074,4,failure,disaster,,,,,New Orleans,,2005-09-09,day,dct_fallback,0.25,2005-09-09,2005-09-09,False,0.5,NASA is still trying to contact employees who have been evacuated from the New Orleans and Gulf Coast areas who have not reported to work due to the disaster and current situation in New Orleans.
wn-0074:11:310,wn-0074,11,failure,losses,,,,,,,2005-09-09,day,dct_fallback,0.25,2005-09-09,2005-09-09,False,0.5,"Among other problems facing NASA, employees at these damaged facilities have faced very personal losses."
wn-0074:12:314,wn-0074,12,failure,lost,Some,,family members,,,,2005-09-09,day,dct_fallback,0.25,2005-09-09,2005-09-09,False,0.6,"Some have lost family members, their homes, and more."
wn-0075:3:92,wn-0075,3,discovery,discovery,,,,,,,2005-09-13,day,dct_fallback,0.25,2005-09-13,2005-09-13,False,0.5,The intial discovery was made by using information from the European Space Agency's (ESA) Interferometric Satellite Aperture Radar satellite.
wn-0076:1:51,wn-0076,1,discovery,observations,,,Hubble,SPACECRAFT:Hubble Space Telescope,,mid-2008,2008,year,year,0.9,2008-01-01,2005-09-17,False,0.75,"The two-gyro mode is expected to preserve the operating life of the third gyro and extend Hubble's science observations through mid-2008, an eight-month extension."
wn-0076:4:106,wn-0076,4,discovery,observations,,,science,,,,2005-09-17,day,dct_fallback,0.25,2005-09-17,2005-09-17,False,0.55,The system maintains precise pointing of the telescope during science observations.
wn-0076:11:239,wn-0076,11,discovery,observation,,,,,,,2005-09-17,day,dct_fallback,0.25,2005-09-17,2005-09-17,False,0.5,Hubble also needs to know its location as it completes one observation and slews across the sky to acquire its next target.
wn-0076:14:318,wn-0076,14,discovery,observations,,,,,,several more years,,vague,no_pattern,0.1,,2005-09-17,False,0.55,"The servicing mission would include installing new gyros, batteries, and science instruments to provide several more years of observations."
wn-0077:5:84,wn-0077,5,launch,launched,,,Astronauts,,,,2005-09-19,day,dct_fallback,0.25,2005-09-19,2005-09-19,False,0.6,"Astronauts will be launched in a capsule, similar in concept to that used for the Project Apollo but three times larger."
wn-0077:10:195,wn-0077,10,landing,landing,,,,,,,2005-09-19,day,dct_fallback,0.25,2005-09-19,2005-09-19,False,0.5,"The LSAM will have design concepts related to the Apollo Lunar Module, with a four-legged landing unit carrying an ascent stage."
wn-0077:16:253,wn-0077,16,launch,launch,,,,,,,2005-09-19,day,dct_fallback,0.25,2005-09-19,2005-09-19,False,0.5,"The launch rockets, Shuttle Derived Launch Vehicles, will use engines developed for the Shuttle program."
wn-0077:17:275,wn-0077,17,launch,launched,,,CEV,,,,2005-09-19,day,dct_fallback,0.25,2005-09-19,2005-09-19,False,0.6,"** CEV will be launched atop a Crew Launch Vehicle (CLV), a single solid fuel booster with a second stage using a shuttle main engine."
wn-0077:17:279,wn-0077,17,launch,Launch,,,Crew,,,,2005-09-19,day,dct_fallback,0.25,2005-09-19,2005-09-19,False,0.55,"** CEV will be launched atop a Crew Launch Vehicle (CLV), a single solid fuel booster with a second stage using a shuttle main engine."
wn-0077:22:363,wn-0077,22,launch,Launch,,,,,,,2005-09-19,day,dct_fallback,0.25,2005-09-19,2005-09-19,False,0.5,The use of a Launch Escape System (LES) will improve safety.
wn-0077:23:391,wn-0077,23,failure,exploding,,,an exploding or otherwise dangerous rocket,,,,2005-09-19,day,dct_fallback,0.25,2005-09-19,2005-09-19,False,0.6,A LES is a top-mounted rocket that can quickly remove the crew capsule away from an exploding or otherwise dangerous rocket.
wn-0077:24:421,wn-0077,24,docking,dock,CEV,ORG:CEV,the assembly,,,,2005-09-19,day,dct_fallback,0.25,2005-09-19,2005-09-19,False,0.7,"For a lunar mission, the LSAM and EDS would be placed in orbit by a cargo launcher, then a CEV would dock with the assembly before leaving Earth orbit."
wn-0077:33:516,wn-0077,33,landing,set down,,,Crew capsule,,,,2005-09-19,day,dct_fallback,0.25,2005-09-19,2005-09-19,False,0.6,"* Crew capsule, upon return to Earth, will set down on dry land."
wn-0077:34:525,wn-0077,34,landing,land,,,It,,,,2005-09-19,day,dct_fallback,0.25,2005-09-19,2005-09-19,False,0.6,It can also land on water.
wn-0078:0:13,wn-0078,0,launch,launched,the People's Republic of China,GPE:People's Republic of China,its second manned space flight,,,,2005-10-12,day,dct_fallback,0.25,2005-10-12,2005-10-12,False,0.7,"BBC News is reporting that the People's Republic of China has successfully launched its second manned space flight, Shenzhou VI."
wn-0078:1:43,wn-0078,1,launch,launch,the third nation,,a manned space mission,,,,2005-10-12,day,dct_fallback,0.25,2005-10-12,2005-10-12,False,0.6,"The mission is more ambitious than the previous Shenzhou V, which made China only the third nation to launch a manned space mission."
wn-0079:0:4,wn-0079,0,landing,touched down,,,China's Shenzhou VI,,Inner Mongolia,2032,2032,year,year,0.9,2032-01-01,2005-10-17,False,0.65,China's Shenzhou VI touched down safely in Inner Mongolia at 4.32 am (2032 GMT) after being in space for five days.
wn-0080:0:9,wn-0080,0,launch,launched,,,European Space Agency's probe,,,"Wednesday, November 9",2005-11-09,day,month_day,0.85,2005-11-09,2005-11-09,False,0.65,"European Space Agency's probe to Venus was successfully launched on Wednesday, November 9, at 0333 GMT from the Baikonur Cosmodrome in Kazakhstan."
wn-0080:1:43,wn-0080,1,launch,launch,,,,,,90 minutes,PT90M,duration,duration,0.8,,2005-11-09,False,0.55,"The probe, entitled Venus Express, separated from its Soyuz Fregat carrier 90 minutes after the launch, after which it emitted a signal marking the start of its journey to Earth's closest planetary neighbour."
wn-0081:4:113,wn-0081,4,landing,land,,,it,,,August,2005-08,month,bare_month,0.75,2005-08-01,2005-11-12,False,0.65,"The idea for the show originally came from a report McCartney received about ""Good Day Sunshine"" being used to wake astronauts aboard the space shuttle Discovery as it prepared to land in August."
wn-0081:6:126,wn-0081,6,discovery,find out,,,,,,,2005-11-12,day,dct_fallback,0.25,2005-11-12,2005-11-12,False,0.55,"""I was extremely proud to find out that one of my songs was played for Discovery this summer."
wn-0082:0:1,wn-0082,0,launch,launch,,,the Ariane 5 ECA rocket,,,,2005-11-13,day,dct_fallback,0.25,2005-11-13,2005-11-13,True,0.55,The launch of the Ariane 5 ECA rocket has been postponed due to a technical hitch.
wn-0082:0:10,wn-0082,0,delay,postponed,,,The launch,,,,2005-11-13,day,dct_fallback,0.25,2005-11-13,2005-11-13,False,0.6,The launch of the Ariane 5 ECA rocket has been postponed due to a technical hitch.
wn-0082:1:32,wn-0082,1,launch,launch,,,,,,"November 12th, 2005",2005-11-12,day,month_day_year,0.97,2005-11-12,2005-11-13,False,0.6,"The rocket, which has a record payload of 10,000 kg, was due to launch in the 45 minute window opening at 4.35PM (23:45 GMT) on November 12th, 2005 from a base at Kourou, French Guiana."
wn-0082:2:68,wn-0082,2,launch,launch,,,,,,,2005-11-13,day,dct_fallback,0.25,2005-11-13,2005-11-13,False,0.5,Officials have not yet given a new date for launch.
wn-0082:5:137,wn-0082,5,failure,disaster,,,,,,2002,2002,year,year,0.9,2002-01-01,2005-11-13,False,0.55,"The maiden flight of the Ariane 5 ECA ended in disaster in 2002 when the rocket veered off course over the Atlantic Ocean and self-destructed, dumping two satellites worth 600 million euros into the sea."
wn-0082:6:170,wn-0082,6,launch,launched,,,A second flight,,,"February, 2005",2005-02,month,bare_month,0.75,2005-02-01,2005-11-13,False,0.65,"A second flight successfully launched in February, 2005, releasing two satellites into orbit."
wn-0083:0:17,wn-0083,0,landing,touching down,,,,,,,2005-11-26,day,dct_fallback,0.25,2005-11-26,2005-11-26,False,0.55,The Japan Aerospace Exploration Agency has achieved the primary goal of the Hayabusa probe's mission by touching down on the surface of an asteroid in an attempt to collect a sample of what is thought to be the oldest material in the solar system.
wn-0083:1:50,wn-0083,1,failure,aborted,,,an earlier aborted attempt,,,,2005-11-26,day,dct_fallback,0.25,2005-11-26,2005-11-26,False,0.55,"Despite an earlier aborted attempt, and the apparent loss of an exploratory ""micro rover"", Hayabusa's achievement is significant."
wn-0083:1:56,wn-0083,1,failure,loss,,,"an exploratory ""micro rover",,,,2005-11-26,day,dct_fallback,0.25,2005-11-26,2005-11-26,False,0.55,"Despite an earlier aborted attempt, and the apparent loss of an exploratory ""micro rover"", Hayabusa's achievement is significant."
wn-0084:0:6,wn-0084,0,delay,delayed,,,the much-delayed inaugural launch,,,Saturday,2005-11-26,day,relative_weekday,0.7,2005-11-26,2005-11-28,False,0.65,SpaceX called off the much-delayed inaugural launch of their new Falcon 1 rocket on Saturday from Kwajalein’s Omelek Island launch site.
wn-0084:0:8,wn-0084,0,launch,launch,,,their new Falcon 1 rocket,,,Saturday,2005-11-26,day,relative_weekday,0.7,2005-11-26,2005-11-28,False,0.6,SpaceX called off the much-delayed inaugural launch of their new Falcon 1 rocket on Saturday from Kwajalein’s Omelek Island launch site.
wn-0084:0:22,wn-0084,0,launch,launch,,,,,,Saturday,2005-11-26,day,relative_weekday,0.7,2005-11-26,2005-11-28,False,0.55,SpaceX called off the much-delayed inaugural launch of their new Falcon 1 rocket on Saturday from Kwajalein’s Omelek Island launch site.
wn-0084:1:29,wn-0084,1,launch,launch,The intent,,the U.S. Air Force Academy's FalconSat 2 satellite,,,,2005-11-28,day,dct_fallback,0.25,2005-11-28,2005-11-28,False,0.6,"The intent was to launch the U.S. Air Force Academy's FalconSat 2 satellite, which will monitor plasma interactions with the Earth's upper atmosphere and magnetosphere."
wn-0084:2:56,wn-0084,2,launch,launch,,,,,,,2005-11-28,day,dct_fallback,0.25,2005-11-28,2005-11-28,True,0.5,"The launch was delayed, then finally cancelled after an oxygen boil-off vent had accidentally been left open."
wn-0084:2:58,wn-0084,2,delay,delayed,,,The launch,,,,2005-11-28,day,dct_fallback,0.25,2005-11-28,2005-11-28,True,0.6,"The launch was delayed, then finally cancelled after an oxygen boil-off vent had accidentally been left open."
wn-0084:2:62,wn-0084,2,failure,cancelled,,,,,,,2005-11-28,day,dct_fallback,0.25,2005-11-28,2005-11-28,False,0.55,"The launch was delayed, then finally cancelled after an oxygen boil-off vent had accidentally been left open."
wn-0084:4:109,wn-0084,4,delay,scrub,,,,,,,2005-11-28,day,dct_fallback,0.25,2005-11-28,2005-11-28,False,0.5,"A main computer issue, probably serious enough to cause a scrub on its own, was also discovered."
wn-0084:4:116,wn-0084,4,discovery,discovered,,,A main computer issue,,,,2005-11-28,day,dct_fallback,0.25,2005-11-28,2005-11-28,False,0.6,"A main computer issue, probably serious enough to cause a scrub on its own, was also discovered."
wn-0084:5:129,wn-0084,5,launch,launched,,,This long-anticipated flight,,,January 2005,2005-01,month,month_year,0.95,2005-01-01,2005-11-28,False,0.65,"This long-anticipated flight was originally expected to be launched in January 2005, however a series of setbacks forced a series of delays, with the flight most recently scheduled to be in early 2006."
wn-0084:5:143,wn-0084,5,delay,delays,,,,,,January 2005,2005-01,month,month_year,0.95,2005-01-01,2005-11-28,False,0.55,"This long-anticipated flight was originally expected to be launched in January 2005, however a series of setbacks forced a series of delays, with the flight most recently scheduled to be in early 2006."
wn-0084:6:162,wn-0084,6,launch,launched,,,It,,,,2005-11-28,day,dct_fallback,0.25,2005-11-28,2005-11-28,False,0.6,It was intended to be launched from the Kwajalein atoll in the middle of the Pacific Ocean.
wn-0084:7:183,wn-0084,7,launch,launch,The maiden voyage,,a Naval Research Laboratory satellite,,Vandenberg Air Force Base,,2005-11-28,day,dct_fallback,0.25,2005-11-28,2005-11-28,False,0.6,The maiden voyage was originally intended to launch from Vandenberg Air Force Base in California with a Naval Research Laboratory satellite and a Space Services Incorporated space burial payload.
